,Date,Carbon,Coal,Gas
624,2024-09-18,61.625,114.0,35.244998931884766
625,2024-09-19,60.73500061035156,113.75,33.08300018310547
626,2024-09-20,61.47499847412109,113.9000015,34.444000244140625
627,2024-09-21,61.47499847412109,113.9000015,34.444000244140625
628,2024-09-22,61.47499847412109,113.9000015,34.444000244140625
629,2024-09-23,61.82500076293945,114.6500015,36.21099853515625
630,2024-09-24,61.79999923706055,114.25,35.41299819946289
631,2024-09-25,63.150001525878906,114.9499969,37.31900024414063
632,2024-09-26,63.0,114.8499985,37.88999938964844
633,2024-09-27,63.97999954223633,114.8099976,38.11399841308594
634,2024-09-28,63.97999954223633,114.8099976,38.11399841308594
635,2024-09-29,63.97999954223633,114.8099976,38.11399841308594
636,2024-09-30,63.26499938964844,118.75,39.04399871826172
637,2024-10-01,61.82500076293945,117.9000015,39.27299880981445
638,2024-10-02,61.06499862670898,116.0,38.617000579833984
639,2024-10-03,60.4900016784668,117.5500031,39.9119987487793
640,2024-10-04,60.13999938964844,121.9499969,40.97999954223633
641,2024-10-05,60.13999938964844,121.9499969,40.97999954223633
642,2024-10-06,60.13999938964844,121.9499969,40.97999954223633
643,2024-10-07,60.04499816894531,121.9000015,40.24399948120117
644,2024-10-08,58.59999847412109,119.5,38.91899871826172
645,2024-10-09,60.61000061035156,118.8499985,38.34099960327149
646,2024-10-10,62.845001220703125,120.5500031,40.292999267578125
647,2024-10-11,62.48500061035156,119.8499985,39.87900161743164
648,2024-10-12,62.48500061035156,119.8499985,39.87900161743164
649,2024-10-13,62.48500061035156,119.8499985,39.87900161743164
650,2024-10-14,63.70000076293945,120.75,40.55899810791016
651,2024-10-15,62.7599983215332,119.3000031,39.97299957275391
652,2024-10-16,61.47999954223633,118.1500015,39.24100112915039
653,2024-10-17,61.34999847412109,118.5,39.650001525878906
654,2024-10-18,60.45500183105469,118.5,39.20399856567383
655,2024-10-19,60.45500183105469,118.5,39.20399856567383
656,2024-10-20,60.45500183105469,118.5,39.20399856567383
657,2024-10-21,59.86000061035156,118.5999985,40.02399826049805
658,2024-10-22,60.709999084472656,118.5999985,40.70399856567383
659,2024-10-23,62.72499847412109,119.0999985,41.380001068115234
660,2024-10-24,64.69999694824219,119.25,42.15399932861328
661,2024-10-25,64.80000305175781,119.5899963,43.51300048828125
662,2024-10-26,64.80000305175781,119.5899963,43.51300048828125
663,2024-10-27,64.80000305175781,119.5899963,43.51300048828125
664,2024-10-28,64.30999755859375,119.8000031,42.51900100708008
665,2024-10-29,67.18000030517578,121.4499969,42.86899948120117
