,Datetime_UTC,Gas_1d_lag,Carbon_1d_lag,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,Photovoltaics_MWh,PV_and_Wind_MWh,renewable_penetration_ratio,price_lag_24h,Price_EUR_MWh,ensemble_pred
19476,2026-07-05 17:00:00+02:00,44.01499938964844,76.31500244140625,49036.78,19630.3,45609.77,0.9301134778975876,4.2925,4.9,19.993973510746095
19477,2026-07-05 18:00:00+02:00,44.01499938964844,76.31500244140625,51159.4,13048.72,39668.74,0.7753949419314152,57.7325,64.0,50.14102469013735
19478,2026-07-05 19:00:00+02:00,44.01499938964844,76.31500244140625,52369.33,6633.6,31917.71,0.609473330934447,107.1925,107.505,99.29953676803174
19479,2026-07-05 20:00:00+02:00,44.01499938964844,76.31500244140625,51682.86,2059.45,24770.62,0.4792811387606488,125.64,129.2975,117.92306350852978
19480,2026-07-05 21:00:00+02:00,44.01499938964844,76.31500244140625,50253.43,188.09,20156.44,0.4010958057189139,131.03,136.54,129.51287054900686
19481,2026-07-05 22:00:00+02:00,44.01499938964844,76.31500244140625,48515.44,0.6,17855.87,0.3680451006178558,128.0275,139.8925,132.91085861224258
19482,2026-07-05 23:00:00+02:00,44.01499938964844,76.31500244140625,46297.81,0.0,16728.94,0.3613332897687097,118.62,127.895,126.96523746103624
19483,2026-07-06 00:00:00+02:00,44.01499938964844,76.31500244140625,43194.6,0.0,13512.71,0.3128333170551797,122.8725,138.555,125.19110060342935
19484,2026-07-06 01:00:00+02:00,44.01499938964844,76.31500244140625,41732.13,0.0,13191.0,0.3160873887059952,115.9225,124.5375,119.49011714472996
19485,2026-07-06 02:00:00+02:00,44.01499938964844,76.31500244140625,40707.84,0.0,13348.11,0.3279002274923208,110.4975,119.7625,108.25105856803631
19486,2026-07-06 03:00:00+02:00,44.01499938964844,76.31500244140625,40522.7,0.0,13732.49,0.3388838847512915,105.9525,115.55,106.43764263482538
19487,2026-07-06 04:00:00+02:00,44.01499938964844,76.31500244140625,41731.11,1.49,14212.71,0.3405782879150402,101.41,115.925,102.28562942022538
19488,2026-07-06 05:00:00+02:00,44.01499938964844,76.31500244140625,44648.19,338.36,15222.21,0.3409367769799992,97.09,120.86,108.0037865021892
19489,2026-07-06 06:00:00+02:00,44.01499938964844,76.31500244140625,51335.02,2785.1,18442.27,0.3592531958964362,85.0025,136.0325,121.81346980389687
19490,2026-07-06 07:00:00+02:00,44.01499938964844,76.31500244140625,57081.13,7814.35,24204.34,0.4240340020556646,44.1625,139.56,129.757612253984
